Date,time,Consumption,Month,Day,Year,Weekday,Hour,Min,HourMin
4/21/2017,23:30:00,55002.0,4,21,2017,Thu,23,30,23:30
4/22/2017,0:00:00,54706.0,4,22,2017,Fri,0,00,0:00
4/22/2017,0:30:00,52648.0,4,22,2017,Fri,0,30,0:30
4/22/2017,1:00:00,49718.0,4,22,2017,Fri,1,00,1:00
4/22/2017,1:30:00,49090.0,4,22,2017,Fri,1,30,1:30
4/22/2017,2:00:00,48385.0,4,22,2017,Fri,2,00,2:00
4/22/2017,2:30:00,47671.0,4,22,2017,Fri,2,30,2:30
4/22/2017,3:00:00,45860.0,4,22,2017,Fri,3,00,3:00
4/22/2017,3:30:00,44845.0,4,22,2017,Fri,3,30,3:30
4/22/2017,4:00:00,43849.0,4,22,2017,Fri,4,00,4:00
4/22/2017,4:30:00,43698.0,4,22,2017,Fri,4,30,4:30
4/22/2017,5:00:00,43423.0,4,22,2017,Fri,5,00,5:00
4/22/2017,5:30:00,44119.0,4,22,2017,Fri,5,30,5:30
4/22/2017,6:00:00,44730.0,4,22,2017,Fri,6,00,6:00
4/22/2017,6:30:00,45813.0,4,22,2017,Fri,6,30,6:30
4/22/2017,7:00:00,45665.0,4,22,2017,Fri,7,00,7:00
4/22/2017,7:30:00,46796.0,4,22,2017,Fri,7,30,7:30
4/22/2017,8:00:00,47671.0,4,22,2017,Fri,8,00,8:00
4/22/2017,8:30:00,48766.0,4,22,2017,Fri,8,30,8:30
4/22/2017,9:00:00,50000.0,4,22,2017,Fri,9,00,9:00
4/22/2017,9:30:00,50990.0,4,22,2017,Fri,9,30,9:30
4/22/2017,10:00:00,51426.0,4,22,2017,Fri,10,00,10:00
4/22/2017,10:30:00,51505.0,4,22,2017,Fri,10,30,10:30
4/22/2017,11:00:00,51239.0,4,22,2017,Fri,11,00,11:00
4/22/2017,11:30:00,51287.0,4,22,2017,Fri,11,30,11:30
4/22/2017,12:00:00,51458.0,4,22,2017,Fri,12,00,12:00
4/22/2017,12:30:00,51919.0,4,22,2017,Fri,12,30,12:30
4/22/2017,13:00:00,52499.0,4,22,2017,Fri,13,00,13:00
4/22/2017,13:30:00,50719.0,4,22,2017,Fri,13,30,13:30
4/22/2017,14:00:00,49461.0,4,22,2017,Fri,14,00,14:00
4/22/2017,14:30:00,48566.0,4,22,2017,Fri,14,30,14:30
4/22/2017,15:00:00,47343.0,4,22,2017,Fri,15,00,15:00
4/22/2017,15:30:00,46714.0,4,22,2017,Fri,15,30,15:30
4/22/2017,16:00:00,45703.0,4,22,2017,Fri,16,00,16:00
4/22/2017,16:30:00,44964.0,4,22,2017,Fri,16,30,16:30
4/22/2017,17:00:00,44378.0,4,22,2017,Fri,17,00,17:00
4/22/2017,17:30:00,44176.0,4,22,2017,Fri,17,30,17:30
4/22/2017,18:00:00,44867.0,4,22,2017,Fri,18,00,18:00
4/22/2017,18:30:00,45685.0,4,22,2017,Fri,18,30,18:30
4/22/2017,19:00:00,46747.0,4,22,2017,Fri,19,00,19:00
4/22/2017,19:30:00,47007.0,4,22,2017,Fri,19,30,19:30
4/22/2017,20:00:00,46993.0,4,22,2017,Fri,20,00,20:00
4/22/2017,20:30:00,46831.0,4,22,2017,Fri,20,30,20:30
4/22/2017,21:00:00,47560.0,4,22,2017,Fri,21,00,21:00
4/22/2017,21:30:00,48453.0,4,22,2017,Fri,21,30,21:30
4/22/2017,22:00:00,47658.0,4,22,2017,Fri,22,00,22:00
4/22/2017,22:30:00,48211.0,4,22,2017,Fri,22,30,22:30
4/22/2017,23:00:00,51416.0,4,22,2017,Fri,23,00,23:00
4/22/2017,23:30:00,51599.0,4,22,2017,Fri,23,30,23:30
4/23/2017,0:00:00,51675.0,4,23,2017,Sat,0,00,0:00
4/23/2017,0:30:00,49728.0,4,23,2017,Sat,0,30,0:30
4/23/2017,1:00:00,47008.0,4,23,2017,Sat,1,00,1:00
4/23/2017,1:30:00,46641.0,4,23,2017,Sat,1,30,1:30
4/23/2017,2:00:00,45688.0,4,23,2017,Sat,2,00,2:00
4/23/2017,2:30:00,44936.0,4,23,2017,Sat,2,30,2:30
4/23/2017,3:00:00,43151.0,4,23,2017,Sat,3,00,3:00
4/23/2017,3:30:00,42088.0,4,23,2017,Sat,3,30,3:30
4/23/2017,4:00:00,41186.0,4,23,2017,Sat,4,00,4:00
4/23/2017,4:30:00,40552.0,4,23,2017,Sat,4,30,4:30
4/23/2017,5:00:00,40444.0,4,23,2017,Sat,5,00,5:00
4/23/2017,5:30:00,40763.0,4,23,2017,Sat,5,30,5:30
4/23/2017,6:00:00,41151.0,4,23,2017,Sat,6,00,6:00
4/23/2017,6:30:00,41347.0,4,23,2017,Sat,6,30,6:30
4/23/2017,7:00:00,40989.0,4,23,2017,Sat,7,00,7:00
4/23/2017,7:30:00,41817.0,4,23,2017,Sat,7,30,7:30
4/23/2017,8:00:00,42482.0,4,23,2017,Sat,8,00,8:00
4/23/2017,8:30:00,43442.0,4,23,2017,Sat,8,30,8:30
4/23/2017,9:00:00,44614.0,4,23,2017,Sat,9,00,9:00
4/23/2017,9:30:00,45517.0,4,23,2017,Sat,9,30,9:30
4/23/2017,10:00:00,46108.0,4,23,2017,Sat,10,00,10:00
4/23/2017,10:30:00,46510.0,4,23,2017,Sat,10,30,10:30
4/23/2017,11:00:00,46741.0,4,23,2017,Sat,11,00,11:00
4/23/2017,11:30:00,47039.0,4,23,2017,Sat,11,30,11:30
4/23/2017,12:00:00,47728.0,4,23,2017,Sat,12,00,12:00
4/23/2017,12:30:00,48396.0,4,23,2017,Sat,12,30,12:30
4/23/2017,13:00:00,48981.0,4,23,2017,Sat,13,00,13:00
4/23/2017,13:30:00,46965.0,4,23,2017,Sat,13,30,13:30
4/23/2017,14:00:00,45364.0,4,23,2017,Sat,14,00,14:00
4/23/2017,14:30:00,44469.0,4,23,2017,Sat,14,30,14:30
4/23/2017,15:00:00,43166.0,4,23,2017,Sat,15,00,15:00
4/23/2017,15:30:00,42117.0,4,23,2017,Sat,15,30,15:30
4/23/2017,16:00:00,41379.0,4,23,2017,Sat,16,00,16:00
4/23/2017,16:30:00,40587.0,4,23,2017,Sat,16,30,16:30
4/23/2017,17:00:00,40160.0,4,23,2017,Sat,17,00,17:00
4/23/2017,17:30:00,40409.0,4,23,2017,Sat,17,30,17:30
4/23/2017,18:00:00,40943.0,4,23,2017,Sat,18,00,18:00
4/23/2017,18:30:00,42271.0,4,23,2017,Sat,18,30,18:30
4/23/2017,19:00:00,44090.0,4,23,2017,Sat,19,00,19:00
4/23/2017,19:30:00,45038.0,4,23,2017,Sat,19,30,19:30
4/23/2017,20:00:00,45218.0,4,23,2017,Sat,20,00,20:00
4/23/2017,20:30:00,44806.0,4,23,2017,Sat,20,30,20:30
4/23/2017,21:00:00,46157.0,4,23,2017,Sat,21,00,21:00
4/23/2017,21:30:00,47827.0,4,23,2017,Sat,21,30,21:30
4/23/2017,22:00:00,47438.0,4,23,2017,Sat,22,00,22:00
4/23/2017,22:30:00,48010.0,4,23,2017,Sat,22,30,22:30
4/23/2017,23:00:00,50893.0,4,23,2017,Sat,23,00,23:00
4/23/2017,23:30:00,50603.0,4,23,2017,Sat,23,30,23:30
4/24/2017,0:00:00,50476.0,4,24,2017,Sun,0,00,0:00
4/24/2017,0:30:00,48852.0,4,24,2017,Sun,0,30,0:30
4/24/2017,1:00:00,46250.0,4,24,2017,Sun,1,00,1:00
4/24/2017,1:30:00,45739.0,4,24,2017,Sun,1,30,1:30
4/24/2017,2:00:00,45193.0,4,24,2017,Sun,2,00,2:00
4/24/2017,2:30:00,44799.0,4,24,2017,Sun,2,30,2:30
4/24/2017,3:00:00,43273.0,4,24,2017,Sun,3,00,3:00
4/24/2017,3:30:00,42560.0,4,24,2017,Sun,3,30,3:30
4/24/2017,4:00:00,41834.0,4,24,2017,Sun,4,00,4:00
4/24/2017,4:30:00,42046.0,4,24,2017,Sun,4,30,4:30
4/24/2017,5:00:00,42790.0,4,24,2017,Sun,5,00,5:00
4/24/2017,5:30:00,44780.0,4,24,2017,Sun,5,30,5:30
4/24/2017,6:00:00,46942.0,4,24,2017,Sun,6,00,6:00
4/24/2017,6:30:00,50161.0,4,24,2017,Sun,6,30,6:30
4/24/2017,7:00:00,52257.0,4,24,2017,Sun,7,00,7:00
4/24/2017,7:30:00,54898.0,4,24,2017,Sun,7,30,7:30
4/24/2017,8:00:00,56157.0,4,24,2017,Sun,8,00,8:00
4/24/2017,8:30:00,57031.0,4,24,2017,Sun,8,30,8:30
4/24/2017,9:00:00,57389.0,4,24,2017,Sun,9,00,9:00
4/24/2017,9:30:00,57666.0,4,24,2017,Sun,9,30,9:30
4/24/2017,10:00:00,57142.0,4,24,2017,Sun,10,00,10:00
4/24/2017,10:30:00,56851.0,4,24,2017,Sun,10,30,10:30
4/24/2017,11:00:00,56666.0,4,24,2017,Sun,11,00,11:00
4/24/2017,11:30:00,56692.0,4,24,2017,Sun,11,30,11:30
4/24/2017,12:00:00,56987.0,4,24,2017,Sun,12,00,12:00
4/24/2017,12:30:00,56517.0,4,24,2017,Sun,12,30,12:30
4/24/2017,13:00:00,56574.0,4,24,2017,Sun,13,00,13:00
4/24/2017,13:30:00,55783.0,4,24,2017,Sun,13,30,13:30
4/24/2017,14:00:00,55101.0,4,24,2017,Sun,14,00,14:00
4/24/2017,14:30:00,54679.0,4,24,2017,Sun,14,30,14:30
4/24/2017,15:00:00,53232.0,4,24,2017,Sun,15,00,15:00
4/24/2017,15:30:00,52290.0,4,24,2017,Sun,15,30,15:30
4/24/2017,16:00:00,51402.0,4,24,2017,Sun,16,00,16:00
4/24/2017,16:30:00,50544.0,4,24,2017,Sun,16,30,16:30
4/24/2017,17:00:00,50058.0,4,24,2017,Sun,17,00,17:00
4/24/2017,17:30:00,49684.0,4,24,2017,Sun,17,30,17:30
4/24/2017,18:00:00,49851.0,4,24,2017,Sun,18,00,18:00
4/24/2017,18:30:00,50673.0,4,24,2017,Sun,18,30,18:30
4/24/2017,19:00:00,51985.0,4,24,2017,Sun,19,00,19:00
4/24/2017,19:30:00,52255.0,4,24,2017,Sun,19,30,19:30
4/24/2017,20:00:00,51741.0,4,24,2017,Sun,20,00,20:00
4/24/2017,20:30:00,50647.0,4,24,2017,Sun,20,30,20:30
4/24/2017,21:00:00,50879.0,4,24,2017,Sun,21,00,21:00
4/24/2017,21:30:00,51594.0,4,24,2017,Sun,21,30,21:30
4/24/2017,22:00:00,50405.0,4,24,2017,Sun,22,00,22:00
4/24/2017,22:30:00,50409.0,4,24,2017,Sun,22,30,22:30
4/24/2017,23:00:00,53059.0,4,24,2017,Sun,23,00,23:00
4/24/2017,23:30:00,52391.0,4,24,2017,Sun,23,30,23:30
4/25/2017,0:00:00,52118.0,4,25,2017,Mon,0,00,0:00
4/25/2017,0:30:00,50149.0,4,25,2017,Mon,0,30,0:30
4/25/2017,1:00:00,47298.0,4,25,2017,Mon,1,00,1:00
4/25/2017,1:30:00,46629.0,4,25,2017,Mon,1,30,1:30
4/25/2017,2:00:00,46105.0,4,25,2017,Mon,2,00,2:00
4/25/2017,2:30:00,45434.0,4,25,2017,Mon,2,30,2:30
4/25/2017,3:00:00,43973.0,4,25,2017,Mon,3,00,3:00
4/25/2017,3:30:00,42961.0,4,25,2017,Mon,3,30,3:30
4/25/2017,4:00:00,42258.0,4,25,2017,Mon,4,00,4:00
4/25/2017,4:30:00,42098.0,4,25,2017,Mon,4,30,4:30
4/25/2017,5:00:00,42377.0,4,25,2017,Mon,5,00,5:00
4/25/2017,5:30:00,43843.0,4,25,2017,Mon,5,30,5:30
4/25/2017,6:00:00,45776.0,4,25,2017,Mon,6,00,6:00
4/25/2017,6:30:00,48769.0,4,25,2017,Mon,6,30,6:30
4/25/2017,7:00:00,50768.0,4,25,2017,Mon,7,00,7:00
4/25/2017,7:30:00,53660.0,4,25,2017,Mon,7,30,7:30
4/25/2017,8:00:00,55191.0,4,25,2017,Mon,8,00,8:00
4/25/2017,8:30:00,56573.0,4,25,2017,Mon,8,30,8:30
4/25/2017,9:00:00,57437.0,4,25,2017,Mon,9,00,9:00
4/25/2017,9:30:00,57932.0,4,25,2017,Mon,9,30,9:30
4/25/2017,10:00:00,58250.0,4,25,2017,Mon,10,00,10:00
4/25/2017,10:30:00,58546.0,4,25,2017,Mon,10,30,10:30
4/25/2017,11:00:00,59018.0,4,25,2017,Mon,11,00,11:00
4/25/2017,11:30:00,59203.0,4,25,2017,Mon,11,30,11:30
4/25/2017,12:00:00,59650.0,4,25,2017,Mon,12,00,12:00
4/25/2017,12:30:00,59406.0,4,25,2017,Mon,12,30,12:30
4/25/2017,13:00:00,59432.0,4,25,2017,Mon,13,00,13:00
4/25/2017,13:30:00,58759.0,4,25,2017,Mon,13,30,13:30
4/25/2017,14:00:00,58258.0,4,25,2017,Mon,14,00,14:00
4/25/2017,14:30:00,58040.0,4,25,2017,Mon,14,30,14:30
4/25/2017,15:00:00,56818.0,4,25,2017,Mon,15,00,15:00
4/25/2017,15:30:00,56111.0,4,25,2017,Mon,15,30,15:30
4/25/2017,16:00:00,55498.0,4,25,2017,Mon,16,00,16:00
4/25/2017,16:30:00,54879.0,4,25,2017,Mon,16,30,16:30
4/25/2017,17:00:00,54370.0,4,25,2017,Mon,17,00,17:00
4/25/2017,17:30:00,54336.0,4,25,2017,Mon,17,30,17:30
4/25/2017,18:00:00,54957.0,4,25,2017,Mon,18,00,18:00
4/25/2017,18:30:00,56093.0,4,25,2017,Mon,18,30,18:30
4/25/2017,19:00:00,57655.0,4,25,2017,Mon,19,00,19:00
4/25/2017,19:30:00,57778.0,4,25,2017,Mon,19,30,19:30
4/25/2017,20:00:00,57056.0,4,25,2017,Mon,20,00,20:00
4/25/2017,20:30:00,55720.0,4,25,2017,Mon,20,30,20:30
4/25/2017,21:00:00,55405.0,4,25,2017,Mon,21,00,21:00
4/25/2017,21:30:00,55732.0,4,25,2017,Mon,21,30,21:30
4/25/2017,22:00:00,54826.0,4,25,2017,Mon,22,00,22:00
4/25/2017,22:30:00,54876.0,4,25,2017,Mon,22,30,22:30
4/25/2017,23:00:00,57388.0,4,25,2017,Mon,23,00,23:00
4/25/2017,23:30:00,56737.0,4,25,2017,Mon,23,30,23:30
4/26/2017,0:00:00,56463.0,4,26,2017,Tue,0,00,0:00
4/26/2017,0:30:00,54684.0,4,26,2017,Tue,0,30,0:30
4/26/2017,1:00:00,51885.0,4,26,2017,Tue,1,00,1:00
4/26/2017,1:30:00,51198.0,4,26,2017,Tue,1,30,1:30
4/26/2017,2:00:00,50416.0,4,26,2017,Tue,2,00,2:00
4/26/2017,2:30:00,50209.0,4,26,2017,Tue,2,30,2:30
4/26/2017,3:00:00,48408.0,4,26,2017,Tue,3,00,3:00
4/26/2017,3:30:00,47740.0,4,26,2017,Tue,3,30,3:30
4/26/2017,4:00:00,47220.0,4,26,2017,Tue,4,00,4:00
4/26/2017,4:30:00,47120.0,4,26,2017,Tue,4,30,4:30
4/26/2017,5:00:00,47328.0,4,26,2017,Tue,5,00,5:00
4/26/2017,5:30:00,49136.0,4,26,2017,Tue,5,30,5:30
4/26/2017,6:00:00,51118.0,4,26,2017,Tue,6,00,6:00
4/26/2017,6:30:00,54017.0,4,26,2017,Tue,6,30,6:30
4/26/2017,7:00:00,56078.0,4,26,2017,Tue,7,00,7:00
4/26/2017,7:30:00,58869.0,4,26,2017,Tue,7,30,7:30
4/26/2017,8:00:00,60506.0,4,26,2017,Tue,8,00,8:00
4/26/2017,8:30:00,61743.0,4,26,2017,Tue,8,30,8:30
4/26/2017,9:00:00,62225.0,4,26,2017,Tue,9,00,9:00
4/26/2017,9:30:00,62908.0,4,26,2017,Tue,9,30,9:30
4/26/2017,10:00:00,62895.0,4,26,2017,Tue,10,00,10:00
4/26/2017,10:30:00,62812.0,4,26,2017,Tue,10,30,10:30
4/26/2017,11:00:00,62469.0,4,26,2017,Tue,11,00,11:00
4/26/2017,11:30:00,62818.0,4,26,2017,Tue,11,30,11:30
4/26/2017,12:00:00,63312.0,4,26,2017,Tue,12,00,12:00
4/26/2017,12:30:00,62760.0,4,26,2017,Tue,12,30,12:30
4/26/2017,13:00:00,62625.0,4,26,2017,Tue,13,00,13:00
4/26/2017,13:30:00,61821.0,4,26,2017,Tue,13,30,13:30
4/26/2017,14:00:00,61353.0,4,26,2017,Tue,14,00,14:00
4/26/2017,14:30:00,61142.0,4,26,2017,Tue,14,30,14:30
4/26/2017,15:00:00,59611.0,4,26,2017,Tue,15,00,15:00
4/26/2017,15:30:00,59077.0,4,26,2017,Tue,15,30,15:30
4/26/2017,16:00:00,58353.0,4,26,2017,Tue,16,00,16:00
4/26/2017,16:30:00,57587.0,4,26,2017,Tue,16,30,16:30
4/26/2017,17:00:00,56883.0,4,26,2017,Tue,17,00,17:00
4/26/2017,17:30:00,56866.0,4,26,2017,Tue,17,30,17:30
4/26/2017,18:00:00,57626.0,4,26,2017,Tue,18,00,18:00
4/26/2017,18:30:00,58489.0,4,26,2017,Tue,18,30,18:30
4/26/2017,19:00:00,59734.0,4,26,2017,Tue,19,00,19:00
4/26/2017,19:30:00,60080.0,4,26,2017,Tue,19,30,19:30
4/26/2017,20:00:00,59497.0,4,26,2017,Tue,20,00,20:00
4/26/2017,20:30:00,58131.0,4,26,2017,Tue,20,30,20:30
4/26/2017,21:00:00,57972.0,4,26,2017,Tue,21,00,21:00
4/26/2017,21:30:00,58481.0,4,26,2017,Tue,21,30,21:30
4/26/2017,22:00:00,57708.0,4,26,2017,Tue,22,00,22:00
4/26/2017,22:30:00,57515.0,4,26,2017,Tue,22,30,22:30
4/26/2017,23:00:00,60214.0,4,26,2017,Tue,23,00,23:00
4/26/2017,23:30:00,59744.0,4,26,2017,Tue,23,30,23:30
4/27/2017,0:00:00,59706.0,4,27,2017,Wed,0,00,0:00
4/27/2017,0:30:00,57745.0,4,27,2017,Wed,0,30,0:30
4/27/2017,1:00:00,54847.0,4,27,2017,Wed,1,00,1:00
4/27/2017,1:30:00,54396.0,4,27,2017,Wed,1,30,1:30
4/27/2017,2:00:00,53816.0,4,27,2017,Wed,2,00,2:00
4/27/2017,2:30:00,53365.0,4,27,2017,Wed,2,30,2:30
4/27/2017,3:00:00,51735.0,4,27,2017,Wed,3,00,3:00
4/27/2017,3:30:00,51019.0,4,27,2017,Wed,3,30,3:30
4/27/2017,4:00:00,50158.0,4,27,2017,Wed,4,00,4:00
4/27/2017,4:30:00,50253.0,4,27,2017,Wed,4,30,4:30
4/27/2017,5:00:00,50698.0,4,27,2017,Wed,5,00,5:00
4/27/2017,5:30:00,52386.0,4,27,2017,Wed,5,30,5:30
4/27/2017,6:00:00,54426.0,4,27,2017,Wed,6,00,6:00
4/27/2017,6:30:00,57546.0,4,27,2017,Wed,6,30,6:30
4/27/2017,7:00:00,59710.0,4,27,2017,Wed,7,00,7:00
4/27/2017,7:30:00,62584.0,4,27,2017,Wed,7,30,7:30
4/27/2017,8:00:00,63931.0,4,27,2017,Wed,8,00,8:00
4/27/2017,8:30:00,64822.0,4,27,2017,Wed,8,30,8:30
4/27/2017,9:00:00,65345.0,4,27,2017,Wed,9,00,9:00
4/27/2017,9:30:00,65332.0,4,27,2017,Wed,9,30,9:30
4/27/2017,10:00:00,65055.0,4,27,2017,Wed,10,00,10:00
4/27/2017,10:30:00,64778.0,4,27,2017,Wed,10,30,10:30
4/27/2017,11:00:00,64446.0,4,27,2017,Wed,11,00,11:00
4/27/2017,11:30:00,64456.0,4,27,2017,Wed,11,30,11:30
4/27/2017,12:00:00,64663.0,4,27,2017,Wed,12,00,12:00
4/27/2017,12:30:00,63915.0,4,27,2017,Wed,12,30,12:30
4/27/2017,13:00:00,64125.0,4,27,2017,Wed,13,00,13:00
4/27/2017,13:30:00,62942.0,4,27,2017,Wed,13,30,13:30
4/27/2017,14:00:00,62505.0,4,27,2017,Wed,14,00,14:00
4/27/2017,14:30:00,61923.0,4,27,2017,Wed,14,30,14:30
4/27/2017,15:00:00,60368.0,4,27,2017,Wed,15,00,15:00
4/27/2017,15:30:00,59817.0,4,27,2017,Wed,15,30,15:30
4/27/2017,16:00:00,58696.0,4,27,2017,Wed,16,00,16:00
4/27/2017,16:30:00,57936.0,4,27,2017,Wed,16,30,16:30
4/27/2017,17:00:00,57135.0,4,27,2017,Wed,17,00,17:00
4/27/2017,17:30:00,56996.0,4,27,2017,Wed,17,30,17:30
4/27/2017,18:00:00,57281.0,4,27,2017,Wed,18,00,18:00
4/27/2017,18:30:00,58221.0,4,27,2017,Wed,18,30,18:30
4/27/2017,19:00:00,59530.0,4,27,2017,Wed,19,00,19:00
4/27/2017,19:30:00,59659.0,4,27,2017,Wed,19,30,19:30
4/27/2017,20:00:00,59167.0,4,27,2017,Wed,20,00,20:00
4/27/2017,20:30:00,58219.0,4,27,2017,Wed,20,30,20:30
4/27/2017,21:00:00,58318.0,4,27,2017,Wed,21,00,21:00
4/27/2017,21:30:00,59070.0,4,27,2017,Wed,21,30,21:30
4/27/2017,22:00:00,58395.0,4,27,2017,Wed,22,00,22:00
4/27/2017,22:30:00,58557.0,4,27,2017,Wed,22,30,22:30
4/27/2017,23:00:00,61238.0,4,27,2017,Wed,23,00,23:00
4/27/2017,23:30:00,60431.0,4,27,2017,Wed,23,30,23:30
4/28/2017,0:00:00,60268.0,4,28,2017,Thu,0,00,0:00
4/28/2017,0:30:00,58376.0,4,28,2017,Thu,0,30,0:30
4/28/2017,1:00:00,55507.0,4,28,2017,Thu,1,00,1:00
4/28/2017,1:30:00,55049.0,4,28,2017,Thu,1,30,1:30
4/28/2017,2:00:00,54280.0,4,28,2017,Thu,2,00,2:00
4/28/2017,2:30:00,53837.0,4,28,2017,Thu,2,30,2:30
4/28/2017,3:00:00,52034.0,4,28,2017,Thu,3,00,3:00
4/28/2017,3:30:00,51387.0,4,28,2017,Thu,3,30,3:30
4/28/2017,4:00:00,50440.0,4,28,2017,Thu,4,00,4:00
4/28/2017,4:30:00,50561.0,4,28,2017,Thu,4,30,4:30
4/28/2017,5:00:00,51111.0,4,28,2017,Thu,5,00,5:00
4/28/2017,5:30:00,53029.0,4,28,2017,Thu,5,30,5:30
4/28/2017,6:00:00,54623.0,4,28,2017,Thu,6,00,6:00
4/28/2017,6:30:00,57455.0,4,28,2017,Thu,6,30,6:30
4/28/2017,7:00:00,59674.0,4,28,2017,Thu,7,00,7:00
4/28/2017,7:30:00,62548.0,4,28,2017,Thu,7,30,7:30
4/28/2017,8:00:00,63815.0,4,28,2017,Thu,8,00,8:00
4/28/2017,8:30:00,64698.0,4,28,2017,Thu,8,30,8:30
4/28/2017,9:00:00,65125.0,4,28,2017,Thu,9,00,9:00
4/28/2017,9:30:00,65440.0,4,28,2017,Thu,9,30,9:30
4/28/2017,10:00:00,65144.0,4,28,2017,Thu,10,00,10:00
4/28/2017,10:30:00,64553.0,4,28,2017,Thu,10,30,10:30
4/28/2017,11:00:00,64257.0,4,28,2017,Thu,11,00,11:00
4/28/2017,11:30:00,64037.0,4,28,2017,Thu,11,30,11:30
4/28/2017,12:00:00,63807.0,4,28,2017,Thu,12,00,12:00
4/28/2017,12:30:00,63259.0,4,28,2017,Thu,12,30,12:30
4/28/2017,13:00:00,63373.0,4,28,2017,Thu,13,00,13:00
4/28/2017,13:30:00,61724.0,4,28,2017,Thu,13,30,13:30
4/28/2017,14:00:00,60880.0,4,28,2017,Thu,14,00,14:00
4/28/2017,14:30:00,60183.0,4,28,2017,Thu,14,30,14:30
4/28/2017,15:00:00,58600.0,4,28,2017,Thu,15,00,15:00
4/28/2017,15:30:00,57793.0,4,28,2017,Thu,15,30,15:30
4/28/2017,16:00:00,56739.0,4,28,2017,Thu,16,00,16:00
4/28/2017,16:30:00,55740.0,4,28,2017,Thu,16,30,16:30
4/28/2017,17:00:00,54836.0,4,28,2017,Thu,17,00,17:00
4/28/2017,17:30:00,54711.0,4,28,2017,Thu,17,30,17:30
4/28/2017,18:00:00,54918.0,4,28,2017,Thu,18,00,18:00
4/28/2017,18:30:00,55542.0,4,28,2017,Thu,18,30,18:30
4/28/2017,19:00:00,56521.0,4,28,2017,Thu,19,00,19:00
4/28/2017,19:30:00,56238.0,4,28,2017,Thu,19,30,19:30
4/28/2017,20:00:00,55986.0,4,28,2017,Thu,20,00,20:00
4/28/2017,20:30:00,55307.0,4,28,2017,Thu,20,30,20:30
4/28/2017,21:00:00,55495.0,4,28,2017,Thu,21,00,21:00
4/28/2017,21:30:00,56584.0,4,28,2017,Thu,21,30,21:30
4/28/2017,22:00:00,56178.0,4,28,2017,Thu,22,00,22:00
4/28/2017,22:30:00,56375.0,4,28,2017,Thu,22,30,22:30
4/28/2017,23:00:00,59410.0,4,28,2017,Thu,23,00,23:00
4/28/2017,23:30:00,59083.0,4,28,2017,Thu,23,30,23:30
4/29/2017,0:00:00,58805.0,4,29,2017,Fri,0,00,0:00
4/29/2017,0:30:00,56580.0,4,29,2017,Fri,0,30,0:30
4/29/2017,1:00:00,53336.0,4,29,2017,Fri,1,00,1:00
4/29/2017,1:30:00,52971.0,4,29,2017,Fri,1,30,1:30
4/29/2017,2:00:00,52116.0,4,29,2017,Fri,2,00,2:00
4/29/2017,2:30:00,51493.0,4,29,2017,Fri,2,30,2:30
4/29/2017,3:00:00,49752.0,4,29,2017,Fri,3,00,3:00
4/29/2017,3:30:00,48780.0,4,29,2017,Fri,3,30,3:30
4/29/2017,4:00:00,47782.0,4,29,2017,Fri,4,00,4:00
4/29/2017,4:30:00,47551.0,4,29,2017,Fri,4,30,4:30
4/29/2017,5:00:00,47581.0,4,29,2017,Fri,5,00,5:00
4/29/2017,5:30:00,48347.0,4,29,2017,Fri,5,30,5:30
4/29/2017,6:00:00,49035.0,4,29,2017,Fri,6,00,6:00
4/29/2017,6:30:00,49789.0,4,29,2017,Fri,6,30,6:30
4/29/2017,7:00:00,49855.0,4,29,2017,Fri,7,00,7:00
4/29/2017,7:30:00,51304.0,4,29,2017,Fri,7,30,7:30
4/29/2017,8:00:00,52004.0,4,29,2017,Fri,8,00,8:00
4/29/2017,8:30:00,52967.0,4,29,2017,Fri,8,30,8:30
4/29/2017,9:00:00,53705.0,4,29,2017,Fri,9,00,9:00
4/29/2017,9:30:00,54285.0,4,29,2017,Fri,9,30,9:30
4/29/2017,10:00:00,53961.0,4,29,2017,Fri,10,00,10:00
4/29/2017,10:30:00,53581.0,4,29,2017,Fri,10,30,10:30
4/29/2017,11:00:00,53074.0,4,29,2017,Fri,11,00,11:00
4/29/2017,11:30:00,52838.0,4,29,2017,Fri,11,30,11:30
4/29/2017,12:00:00,53068.0,4,29,2017,Fri,12,00,12:00
4/29/2017,12:30:00,53387.0,4,29,2017,Fri,12,30,12:30
4/29/2017,13:00:00,53668.0,4,29,2017,Fri,13,00,13:00
4/29/2017,13:30:00,51948.0,4,29,2017,Fri,13,30,13:30
4/29/2017,14:00:00,50547.0,4,29,2017,Fri,14,00,14:00
4/29/2017,14:30:00,49712.0,4,29,2017,Fri,14,30,14:30
4/29/2017,15:00:00,48106.0,4,29,2017,Fri,15,00,15:00
4/29/2017,15:30:00,47114.0,4,29,2017,Fri,15,30,15:30
4/29/2017,16:00:00,46007.0,4,29,2017,Fri,16,00,16:00
4/29/2017,16:30:00,45118.0,4,29,2017,Fri,16,30,16:30
4/29/2017,17:00:00,44488.0,4,29,2017,Fri,17,00,17:00
4/29/2017,17:30:00,44266.0,4,29,2017,Fri,17,30,17:30
4/29/2017,18:00:00,44677.0,4,29,2017,Fri,18,00,18:00
4/29/2017,18:30:00,45213.0,4,29,2017,Fri,18,30,18:30
4/29/2017,19:00:00,46327.0,4,29,2017,Fri,19,00,19:00
4/29/2017,19:30:00,46667.0,4,29,2017,Fri,19,30,19:30
